,sales,date,region
3062,1680.0,2020-03-12,east
3063,1767.0,2020-03-12,west
3064,1554.0,2020-03-13,north
3065,1686.0,2020-03-13,south
3066,1749.0,2020-03-13,east
3067,1554.0,2020-03-13,west
3068,1662.0,2020-03-14,north
3069,1557.0,2020-03-14,south
3070,1755.0,2020-03-14,east
3071,1758.0,2020-03-14,west
3072,1500.0,2020-03-15,north
3073,1665.0,2020-03-15,south
3074,1761.0,2020-03-15,east
3075,1626.0,2020-03-15,west
3076,1650.0,2020-03-16,north
3077,1722.0,2020-03-16,south
3078,1641.0,2020-03-16,east
3079,1611.0,2020-03-16,west
3080,1701.0,2020-03-17,north
3081,1701.0,2020-03-17,south
3082,1794.0,2020-03-17,east
3083,1509.0,2020-03-17,west
3084,1566.0,2020-03-18,north
3085,1716.0,2020-03-18,south
3086,1701.0,2020-03-18,east
3087,1605.0,2020-03-18,west
3088,1581.0,2020-03-19,north
3089,1797.0,2020-03-19,south
3090,1725.0,2020-03-19,east
3091,1554.0,2020-03-19,west
3092,1665.0,2020-03-20,north
3093,1641.0,2020-03-20,south
3094,1677.0,2020-03-20,east
3095,1707.0,2020-03-20,west
3096,1575.0,2020-03-21,north
3097,1674.0,2020-03-21,south
3098,1707.0,2020-03-21,east
3099,1710.0,2020-03-21,west
3100,1644.0,2020-03-22,north
3101,1668.0,2020-03-22,south
3102,1674.0,2020-03-22,east
3103,1737.0,2020-03-22,west
3104,1767.0,2020-03-23,north
3105,1620.0,2020-03-23,south
3106,1593.0,2020-03-23,east
3107,1542.0,2020-03-23,west
3108,1548.0,2020-03-24,north
3109,1662.0,2020-03-24,south
3110,1740.0,2020-03-24,east
3111,1572.0,2020-03-24,west
3112,1779.0,2020-03-25,north
3113,1770.0,2020-03-25,south
3114,1623.0,2020-03-25,east
3115,1575.0,2020-03-25,west
3116,1785.0,2020-03-26,north
3117,1671.0,2020-03-26,south
3118,1749.0,2020-03-26,east
3119,1791.0,2020-03-26,west
3120,1713.0,2020-03-27,north
3121,1623.0,2020-03-27,south
3122,1605.0,2020-03-27,east
3123,1566.0,2020-03-27,west
3124,1569.0,2020-03-28,north
3125,1605.0,2020-03-28,south
3126,1728.0,2020-03-28,east
3127,1665.0,2020-03-28,west
3128,1782.0,2020-03-29,north
3129,1800.0,2020-03-29,south
3130,1518.0,2020-03-29,east
3131,1800.0,2020-03-29,west
3132,1515.0,2020-03-30,north
3133,1764.0,2020-03-30,south
3134,1632.0,2020-03-30,east
3135,1608.0,2020-03-30,west
3136,1794.0,2020-03-31,north
3137,1635.0,2020-03-31,south
3138,1572.0,2020-03-31,east
3139,1629.0,2020-03-31,west
3140,1557.0,2020-04-01,north
3141,1536.0,2020-04-01,south
3142,1587.0,2020-04-01,east
3143,1728.0,2020-04-01,west
3144,1779.0,2020-04-02,north
3145,1773.0,2020-04-02,south
3146,1794.0,2020-04-02,east
3147,1503.0,2020-04-02,west
3148,1767.0,2020-04-03,north
3149,1743.0,2020-04-03,south
3150,1560.0,2020-04-03,east
3151,1746.0,2020-04-03,west
3152,1731.0,2020-04-04,north
3153,1692.0,2020-04-04,south
3154,1722.0,2020-04-04,east
3155,1563.0,2020-04-04,west
3156,1797.0,2020-04-05,north
3157,1755.0,2020-04-05,south
3158,1611.0,2020-04-05,east
3159,1635.0,2020-04-05,west
3160,1752.0,2020-04-06,north
3161,1749.0,2020-04-06,south
3162,1782.0,2020-04-06,east
3163,1521.0,2020-04-06,west
3164,1752.0,2020-04-07,north
3165,1686.0,2020-04-07,south
3166,1500.0,2020-04-07,east
3167,1785.0,2020-04-07,west
3168,1611.0,2020-04-08,north
3169,1794.0,2020-04-08,south
3170,1734.0,2020-04-08,east
3171,1659.0,2020-04-08,west
3172,1650.0,2020-04-09,north
3173,1587.0,2020-04-09,south
3174,1629.0,2020-04-09,east
3175,1506.0,2020-04-09,west
3176,1794.0,2020-04-10,north
3177,1551.0,2020-04-10,south
3178,1503.0,2020-04-10,east
3179,1776.0,2020-04-10,west
3180,1659.0,2020-04-11,north
3181,1590.0,2020-04-11,south
3182,1515.0,2020-04-11,east
3183,1506.0,2020-04-11,west
3184,1722.0,2020-04-12,north
3185,1512.0,2020-04-12,south
3186,1773.0,2020-04-12,east
3187,1635.0,2020-04-12,west
3188,1548.0,2020-04-13,north
3189,1692.0,2020-04-13,south
3190,1698.0,2020-04-13,east
3191,1755.0,2020-04-13,west
3192,1521.0,2020-04-14,north
3193,1593.0,2020-04-14,south
3194,1644.0,2020-04-14,east
3195,1587.0,2020-04-14,west
3196,1800.0,2020-04-15,north
3197,1788.0,2020-04-15,south
3198,1764.0,2020-04-15,east
3199,1650.0,2020-04-15,west
3200,1704.0,2020-04-16,north
3201,1659.0,2020-04-16,south
3202,1644.0,2020-04-16,east
3203,1500.0,2020-04-16,west
3204,1734.0,2020-04-17,north
3205,1617.0,2020-04-17,south
3206,1584.0,2020-04-17,east
3207,1569.0,2020-04-17,west
3208,1623.0,2020-04-18,north
3209,1500.0,2020-04-18,south
3210,1578.0,2020-04-18,east
3211,1590.0,2020-04-18,west
3212,1761.0,2020-04-19,north
3213,1728.0,2020-04-19,south
3214,1716.0,2020-04-19,east
3215,1704.0,2020-04-19,west
3216,1665.0,2020-04-20,north
3217,1515.0,2020-04-20,south
3218,1725.0,2020-04-20,east
3219,1695.0,2020-04-20,west
3220,1755.0,2020-04-21,north
3221,1521.0,2020-04-21,south
3222,1629.0,2020-04-21,east
3223,1686.0,2020-04-21,west
3224,1614.0,2020-04-22,north
3225,1614.0,2020-04-22,south
3226,1569.0,2020-04-22,east
3227,1527.0,2020-04-22,west
3228,1764.0,2020-04-23,north
3229,1524.0,2020-04-23,south
3230,1611.0,2020-04-23,east
3231,1785.0,2020-04-23,west
3232,1716.0,2020-04-24,north
3233,1692.0,2020-04-24,south
3234,1506.0,2020-04-24,east
3235,1533.0,2020-04-24,west
3236,1638.0,2020-04-25,north
3237,1638.0,2020-04-25,south
3238,1755.0,2020-04-25,east
3239,1545.0,2020-04-25,west
3240,1512.0,2020-04-26,north
3241,1593.0,2020-04-26,south
3242,1674.0,2020-04-26,east
3243,1719.0,2020-04-26,west
3244,1530.0,2020-04-27,north
3245,1593.0,2020-04-27,south
3246,1641.0,2020-04-27,east
3247,1575.0,2020-04-27,west
3248,1788.0,2020-04-28,north
3249,1749.0,2020-04-28,south
3250,1581.0,2020-04-28,east
3251,1524.0,2020-04-28,west
3252,1680.0,2020-04-29,north
3253,1674.0,2020-04-29,south
3254,1773.0,2020-04-29,east
3255,1674.0,2020-04-29,west
3256,1779.0,2020-04-30,north
3257,1569.0,2020-04-30,south
3258,1590.0,2020-04-30,east
3259,1689.0,2020-04-30,west
3260,1755.0,2020-05-01,north
3261,1752.0,2020-05-01,south
3262,1641.0,2020-05-01,east
3263,1605.0,2020-05-01,west
3264,1587.0,2020-05-02,north
3265,1521.0,2020-05-02,south
3266,1605.0,2020-05-02,east
3267,1557.0,2020-05-02,west
3268,1680.0,2020-05-03,north
3269,1566.0,2020-05-03,south
3270,1719.0,2020-05-03,east
3271,1563.0,2020-05-03,west
3272,1569.0,2020-05-04,north
3273,1608.0,2020-05-04,south
3274,1578.0,2020-05-04,east
3275,1641.0,2020-05-04,west
3276,1587.0,2020-05-05,north
3277,1674.0,2020-05-05,south
3278,1500.0,2020-05-05,east
3279,1686.0,2020-05-05,west
3280,1521.0,2020-05-06,north
3281,1683.0,2020-05-06,south
3282,1767.0,2020-05-06,east
3283,1776.0,2020-05-06,west
3284,1557.0,2020-05-07,north
3285,1623.0,2020-05-07,south
3286,1557.0,2020-05-07,east
3287,1746.0,2020-05-07,west
3288,1680.0,2020-05-08,north
3289,1587.0,2020-05-08,south
3290,1695.0,2020-05-08,east
3291,1629.0,2020-05-08,west
3292,1674.0,2020-05-09,north
3293,1620.0,2020-05-09,south
3294,1560.0,2020-05-09,east
3295,1590.0,2020-05-09,west
3296,1623.0,2020-05-10,north
3297,1689.0,2020-05-10,south
3298,1656.0,2020-05-10,east
3299,1695.0,2020-05-10,west
3300,1674.0,2020-05-11,north
3301,1554.0,2020-05-11,south
3302,1680.0,2020-05-11,east
3303,1575.0,2020-05-11,west
3304,1500.0,2020-05-12,north
3305,1791.0,2020-05-12,south
3306,1614.0,2020-05-12,east
3307,1695.0,2020-05-12,west
3308,1767.0,2020-05-13,north
3309,1725.0,2020-05-13,south
3310,1701.0,2020-05-13,east
3311,1629.0,2020-05-13,west
3312,1656.0,2020-05-14,north
3313,1713.0,2020-05-14,south
3314,1737.0,2020-05-14,east
3315,1671.0,2020-05-14,west
3316,1533.0,2020-05-15,north
3317,1644.0,2020-05-15,south
3318,1560.0,2020-05-15,east
3319,1740.0,2020-05-15,west
3320,1767.0,2020-05-16,north
3321,1791.0,2020-05-16,south
3322,1509.0,2020-05-16,east
3323,1614.0,2020-05-16,west
3324,1566.0,2020-05-17,north
3325,1758.0,2020-05-17,south
3326,1668.0,2020-05-17,east
3327,1707.0,2020-05-17,west
3328,1638.0,2020-05-18,north
3329,1596.0,2020-05-18,south
3330,1767.0,2020-05-18,east
3331,1683.0,2020-05-18,west
3332,1641.0,2020-05-19,north
3333,1713.0,2020-05-19,south
3334,1515.0,2020-05-19,east
3335,1602.0,2020-05-19,west
3336,1575.0,2020-05-20,north
3337,1791.0,2020-05-20,south
3338,1545.0,2020-05-20,east
3339,1686.0,2020-05-20,west
3340,1587.0,2020-05-21,north
3341,1791.0,2020-05-21,south
3342,1653.0,2020-05-21,east
3343,1671.0,2020-05-21,west
3344,1542.0,2020-05-22,north
3345,1686.0,2020-05-22,south
3346,1569.0,2020-05-22,east
3347,1518.0,2020-05-22,west
3348,1620.0,2020-05-23,north
3349,1536.0,2020-05-23,south
3350,1713.0,2020-05-23,east
3351,1788.0,2020-05-23,west
3352,1773.0,2020-05-24,north
3353,1785.0,2020-05-24,south
3354,1509.0,2020-05-24,east
3355,1713.0,2020-05-24,west
3356,1536.0,2020-05-25,north
3357,1704.0,2020-05-25,south
3358,1563.0,2020-05-25,east
3359,1539.0,2020-05-25,west
3360,1545.0,2020-05-26,north
3361,1530.0,2020-05-26,south
3362,1758.0,2020-05-26,east
3363,1656.0,2020-05-26,west
3364,1563.0,2020-05-27,north
3365,1758.0,2020-05-27,south
3366,1656.0,2020-05-27,east
3367,1707.0,2020-05-27,west
3368,1581.0,2020-05-28,north
3369,1569.0,2020-05-28,south
3370,1533.0,2020-05-28,east
3371,1566.0,2020-05-28,west
3372,1722.0,2020-05-29,north
3373,1602.0,2020-05-29,south
3374,1698.0,2020-05-29,east
3375,1566.0,2020-05-29,west
3376,1599.0,2020-05-30,north
3377,1788.0,2020-05-30,south
3378,1743.0,2020-05-30,east
3379,1647.0,2020-05-30,west
3380,1566.0,2020-05-31,north
3381,1608.0,2020-05-31,south
3382,1791.0,2020-05-31,east
3383,1764.0,2020-05-31,west
3384,1752.0,2020-06-01,north
3385,1608.0,2020-06-01,south
3386,1554.0,2020-06-01,east
3387,1710.0,2020-06-01,west
3388,1677.0,2020-06-02,north
3389,1794.0,2020-06-02,south
3390,1800.0,2020-06-02,east
3391,1767.0,2020-06-02,west
3392,1782.0,2020-06-03,north
3393,1584.0,2020-06-03,south
3394,1545.0,2020-06-03,east
3395,1617.0,2020-06-03,west
3396,1644.0,2020-06-04,north
3397,1527.0,2020-06-04,south
3398,1707.0,2020-06-04,east
3399,1773.0,2020-06-04,west
3400,1587.0,2020-06-05,north
3401,1632.0,2020-06-05,south
3402,1569.0,2020-06-05,east
3403,1566.0,2020-06-05,west
3404,1683.0,2020-06-06,north
3405,1689.0,2020-06-06,south
3406,1704.0,2020-06-06,east
3407,1749.0,2020-06-06,west
3408,1620.0,2020-06-07,north
3409,1650.0,2020-06-07,south
3410,1743.0,2020-06-07,east
3411,1674.0,2020-06-07,west
3412,1527.0,2020-06-08,north
3413,1638.0,2020-06-08,south
3414,1584.0,2020-06-08,east
3415,1695.0,2020-06-08,west
3416,1503.0,2020-06-09,north
3417,1569.0,2020-06-09,south
3418,1572.0,2020-06-09,east
3419,1593.0,2020-06-09,west
3420,1761.0,2020-06-10,north
3421,1512.0,2020-06-10,south
3422,1617.0,2020-06-10,east
3423,1593.0,2020-06-10,west
3424,1590.0,2020-06-11,north
3425,1611.0,2020-06-11,south
3426,1719.0,2020-06-11,east
3427,1719.0,2020-06-11,west
3428,1512.0,2020-06-12,north
3429,1776.0,2020-06-12,south
3430,1575.0,2020-06-12,east
3431,1746.0,2020-06-12,west
3432,1581.0,2020-06-13,north
3433,1689.0,2020-06-13,south
3434,1776.0,2020-06-13,east
3435,1560.0,2020-06-13,west
3436,1734.0,2020-06-14,north
3437,1788.0,2020-06-14,south
3438,1743.0,2020-06-14,east
3439,1719.0,2020-06-14,west
3440,1542.0,2020-06-15,north
3441,1758.0,2020-06-15,south
3442,1674.0,2020-06-15,east
3443,1584.0,2020-06-15,west
3444,1668.0,2020-06-16,north
3445,1620.0,2020-06-16,south
3446,1695.0,2020-06-16,east
3447,1638.0,2020-06-16,west
3448,1554.0,2020-06-17,north
3449,1659.0,2020-06-17,south
3450,1734.0,2020-06-17,east
3451,1527.0,2020-06-17,west
3452,1611.0,2020-06-18,north
3453,1734.0,2020-06-18,south
3454,1743.0,2020-06-18,east
3455,1557.0,2020-06-18,west
3456,1800.0,2020-06-19,north
3457,1536.0,2020-06-19,south
3458,1578.0,2020-06-19,east
3459,1515.0,2020-06-19,west
3460,1647.0,2020-06-20,north
3461,1641.0,2020-06-20,south
3462,1614.0,2020-06-20,east
3463,1518.0,2020-06-20,west
3464,1755.0,2020-06-21,north
3465,1620.0,2020-06-21,south
3466,1725.0,2020-06-21,east
3467,1668.0,2020-06-21,west
3468,1761.0,2020-06-22,north
3469,1542.0,2020-06-22,south
3470,1539.0,2020-06-22,east
3471,1524.0,2020-06-22,west
3472,1767.0,2020-06-23,north
3473,1581.0,2020-06-23,south
3474,1770.0,2020-06-23,east
3475,1758.0,2020-06-23,west
3476,1617.0,2020-06-24,north
3477,1518.0,2020-06-24,south
3478,1791.0,2020-06-24,east
3479,1695.0,2020-06-24,west
3480,1503.0,2020-06-25,north
3481,1794.0,2020-06-25,south
3482,1638.0,2020-06-25,east
3483,1536.0,2020-06-25,west
3484,1707.0,2020-06-26,north
3485,1578.0,2020-06-26,south
3486,1719.0,2020-06-26,east
3487,1728.0,2020-06-26,west
3488,1644.0,2020-06-27,north
3489,1527.0,2020-06-27,south
3490,1578.0,2020-06-27,east
3491,1623.0,2020-06-27,west
3492,1608.0,2020-06-28,north
3493,1779.0,2020-06-28,south
3494,1689.0,2020-06-28,east
3495,1629.0,2020-06-28,west
3496,1722.0,2020-06-29,north
3497,1662.0,2020-06-29,south
3498,1662.0,2020-06-29,east
3499,1503.0,2020-06-29,west
3500,1794.0,2020-06-30,north
3501,1572.0,2020-06-30,south
3502,1668.0,2020-06-30,east
3503,1647.0,2020-06-30,west
3504,1632.0,2020-07-01,north
3505,1578.0,2020-07-01,south
3506,1650.0,2020-07-01,east
3507,1797.0,2020-07-01,west
3508,1734.0,2020-07-02,north
3509,1734.0,2020-07-02,south
3510,1581.0,2020-07-02,east
3511,1665.0,2020-07-02,west
3512,1695.0,2020-07-03,north
3513,1701.0,2020-07-03,south
3514,1584.0,2020-07-03,east
3515,1518.0,2020-07-03,west
3516,1737.0,2020-07-04,north
3517,1656.0,2020-07-04,south
3518,1695.0,2020-07-04,east
3519,1563.0,2020-07-04,west
3520,1788.0,2020-07-05,north
3521,1746.0,2020-07-05,south
3522,1647.0,2020-07-05,east
3523,1527.0,2020-07-05,west
3524,1548.0,2020-07-06,north
3525,1572.0,2020-07-06,south
3526,1569.0,2020-07-06,east
3527,1527.0,2020-07-06,west
3528,1500.0,2020-07-07,north
3529,1791.0,2020-07-07,south
3530,1656.0,2020-07-07,east
3531,1743.0,2020-07-07,west
3532,1563.0,2020-07-08,north
3533,1722.0,2020-07-08,south
3534,1758.0,2020-07-08,east
3535,1524.0,2020-07-08,west
3536,1788.0,2020-07-09,north
3537,1713.0,2020-07-09,south
3538,1596.0,2020-07-09,east
3539,1716.0,2020-07-09,west
3540,1587.0,2020-07-10,north
3541,1509.0,2020-07-10,south
3542,1698.0,2020-07-10,east
3543,1515.0,2020-07-10,west
3544,1500.0,2020-07-11,north
3545,1689.0,2020-07-11,south
3546,1554.0,2020-07-11,east
3547,1509.0,2020-07-11,west
3548,1746.0,2020-07-12,north
3549,1572.0,2020-07-12,south
3550,1773.0,2020-07-12,east
3551,1596.0,2020-07-12,west
3552,1680.0,2020-07-13,north
3553,1764.0,2020-07-13,south
3554,1782.0,2020-07-13,east
3555,1728.0,2020-07-13,west
3556,1557.0,2020-07-14,north
3557,1515.0,2020-07-14,south
3558,1695.0,2020-07-14,east
3559,1500.0,2020-07-14,west
3560,1542.0,2020-07-15,north
3561,1740.0,2020-07-15,south
3562,1647.0,2020-07-15,east
3563,1596.0,2020-07-15,west
3564,1515.0,2020-07-16,north
3565,1731.0,2020-07-16,south
3566,1605.0,2020-07-16,east
3567,1791.0,2020-07-16,west
3568,1794.0,2020-07-17,north
3569,1677.0,2020-07-17,south
3570,1641.0,2020-07-17,east
3571,1773.0,2020-07-17,west
3572,1623.0,2020-07-18,north
3573,1707.0,2020-07-18,south
3574,1749.0,2020-07-18,east
3575,1797.0,2020-07-18,west
3576,1614.0,2020-07-19,north
3577,1653.0,2020-07-19,south
3578,1674.0,2020-07-19,east
3579,1779.0,2020-07-19,west
3580,1797.0,2020-07-20,north
3581,1560.0,2020-07-20,south
3582,1638.0,2020-07-20,east
3583,1716.0,2020-07-20,west
3584,1572.0,2020-07-21,north
3585,1767.0,2020-07-21,south
3586,1689.0,2020-07-21,east
3587,1734.0,2020-07-21,west
3588,1668.0,2020-07-22,north
3589,1728.0,2020-07-22,south
3590,1668.0,2020-07-22,east
3591,1584.0,2020-07-22,west
3592,1692.0,2020-07-23,north
3593,1710.0,2020-07-23,south
3594,1758.0,2020-07-23,east
3595,1545.0,2020-07-23,west
3596,1530.0,2020-07-24,north
3597,1530.0,2020-07-24,south
3598,1575.0,2020-07-24,east
3599,1776.0,2020-07-24,west
3600,1794.0,2020-07-25,north
3601,1647.0,2020-07-25,south
3602,1611.0,2020-07-25,east
3603,1704.0,2020-07-25,west
3604,1569.0,2020-07-26,north
3605,1659.0,2020-07-26,south
3606,1575.0,2020-07-26,east
3607,1788.0,2020-07-26,west
3608,1602.0,2020-07-27,north
3609,1620.0,2020-07-27,south
3610,1530.0,2020-07-27,east
3611,1608.0,2020-07-27,west
3612,1800.0,2020-07-28,north
3613,1506.0,2020-07-28,south
3614,1608.0,2020-07-28,east
3615,1581.0,2020-07-28,west
3616,1533.0,2020-07-29,north
3617,1686.0,2020-07-29,south
3618,1773.0,2020-07-29,east
3619,1644.0,2020-07-29,west
3620,1722.0,2020-07-30,north
3621,1584.0,2020-07-30,south
3622,1596.0,2020-07-30,east
3623,1512.0,2020-07-30,west
3624,1527.0,2020-07-31,north
3625,1530.0,2020-07-31,south
3626,1533.0,2020-07-31,east
3627,1530.0,2020-07-31,west
3628,1788.0,2020-08-01,north
3629,1596.0,2020-08-01,south
3630,1680.0,2020-08-01,east
3631,1671.0,2020-08-01,west
3632,1656.0,2020-08-02,north
3633,1716.0,2020-08-02,south
3634,1623.0,2020-08-02,east
3635,1596.0,2020-08-02,west
3636,1665.0,2020-08-03,north
3637,1650.0,2020-08-03,south
3638,1503.0,2020-08-03,east
3639,1665.0,2020-08-03,west
3640,1539.0,2020-08-04,north
3641,1659.0,2020-08-04,south
3642,1602.0,2020-08-04,east
3643,1719.0,2020-08-04,west
3644,1749.0,2020-08-05,north
3645,1548.0,2020-08-05,south
3646,1653.0,2020-08-05,east
3647,1662.0,2020-08-05,west
3648,1770.0,2020-08-06,north
3649,1710.0,2020-08-06,south
3650,1509.0,2020-08-06,east
3651,1545.0,2020-08-06,west
3652,1740.0,2020-08-07,north
3653,1524.0,2020-08-07,south
3654,1641.0,2020-08-07,east
3655,1710.0,2020-08-07,west
3656,1728.0,2020-08-08,north
3657,1695.0,2020-08-08,south
3658,1716.0,2020-08-08,east
3659,1785.0,2020-08-08,west
3660,1617.0,2020-08-09,north
3661,1752.0,2020-08-09,south
3662,1734.0,2020-08-09,east
3663,1521.0,2020-08-09,west
3664,1545.0,2020-08-10,north
3665,1722.0,2020-08-10,south
3666,1647.0,2020-08-10,east
3667,1530.0,2020-08-10,west
3668,1632.0,2020-08-11,north
3669,1620.0,2020-08-11,south
3670,1551.0,2020-08-11,east
3671,1557.0,2020-08-11,west
3672,1737.0,2020-08-12,north
3673,1749.0,2020-08-12,south
3674,1704.0,2020-08-12,east
3675,1671.0,2020-08-12,west
3676,1500.0,2020-08-13,north
3677,1500.0,2020-08-13,south
3678,1701.0,2020-08-13,east
3679,1785.0,2020-08-13,west
3680,1542.0,2020-08-14,north
3681,1791.0,2020-08-14,south
3682,1716.0,2020-08-14,east
3683,1665.0,2020-08-14,west
3684,1740.0,2020-08-15,north
3685,1632.0,2020-08-15,south
3686,1560.0,2020-08-15,east
3687,1689.0,2020-08-15,west
3688,1749.0,2020-08-16,north
3689,1605.0,2020-08-16,south
3690,1629.0,2020-08-16,east
3691,1728.0,2020-08-16,west
3692,1554.0,2020-08-17,north
3693,1629.0,2020-08-17,south
3694,1698.0,2020-08-17,east
3695,1635.0,2020-08-17,west
3696,1761.0,2020-08-18,north
3697,1566.0,2020-08-18,south
3698,1692.0,2020-08-18,east
3699,1563.0,2020-08-18,west
3700,1662.0,2020-08-19,north
3701,1635.0,2020-08-19,south
3702,1674.0,2020-08-19,east
3703,1602.0,2020-08-19,west
3704,1686.0,2020-08-20,north
3705,1506.0,2020-08-20,south
3706,1515.0,2020-08-20,east
3707,1779.0,2020-08-20,west
3708,1557.0,2020-08-21,north
3709,1551.0,2020-08-21,south
3710,1521.0,2020-08-21,east
3711,1710.0,2020-08-21,west
3712,1563.0,2020-08-22,north
3713,1683.0,2020-08-22,south
3714,1791.0,2020-08-22,east
3715,1773.0,2020-08-22,west
3716,1716.0,2020-08-23,north
3717,1731.0,2020-08-23,south
3718,1593.0,2020-08-23,east
3719,1788.0,2020-08-23,west
3720,1785.0,2020-08-24,north
3721,1647.0,2020-08-24,south
3722,1755.0,2020-08-24,east
3723,1665.0,2020-08-24,west
3724,1545.0,2020-08-25,north
3725,1755.0,2020-08-25,south
3726,1605.0,2020-08-25,east
3727,1548.0,2020-08-25,west
3728,1533.0,2020-08-26,north
3729,1752.0,2020-08-26,south
3730,1758.0,2020-08-26,east
3731,1767.0,2020-08-26,west
3732,1761.0,2020-08-27,north
3733,1671.0,2020-08-27,south
3734,1551.0,2020-08-27,east
3735,1686.0,2020-08-27,west
3736,1788.0,2020-08-28,north
3737,1551.0,2020-08-28,south
3738,1554.0,2020-08-28,east
3739,1623.0,2020-08-28,west
3740,1698.0,2020-08-29,north
3741,1659.0,2020-08-29,south
3742,1593.0,2020-08-29,east
3743,1674.0,2020-08-29,west
3744,1800.0,2020-08-30,north
3745,1554.0,2020-08-30,south
3746,1713.0,2020-08-30,east
3747,1611.0,2020-08-30,west
3748,1797.0,2020-08-31,north
3749,1581.0,2020-08-31,south
3750,1623.0,2020-08-31,east
3751,1515.0,2020-08-31,west
3752,1797.0,2020-09-01,north
3753,1704.0,2020-09-01,south
3754,1539.0,2020-09-01,east
3755,1617.0,2020-09-01,west
3756,1737.0,2020-09-02,north
3757,1635.0,2020-09-02,south
3758,1671.0,2020-09-02,east
3759,1632.0,2020-09-02,west
3760,1575.0,2020-09-03,north
3761,1713.0,2020-09-03,south
3762,1581.0,2020-09-03,east
3763,1719.0,2020-09-03,west
3764,1533.0,2020-09-04,north
3765,1539.0,2020-09-04,south
3766,1569.0,2020-09-04,east
3767,1743.0,2020-09-04,west
3768,1620.0,2020-09-05,north
3769,1743.0,2020-09-05,south
3770,1563.0,2020-09-05,east
3771,1764.0,2020-09-05,west
3772,1638.0,2020-09-06,north
3773,1734.0,2020-09-06,south
3774,1794.0,2020-09-06,east
3775,1782.0,2020-09-06,west
3776,1509.0,2020-09-07,north
3777,1749.0,2020-09-07,south
3778,1608.0,2020-09-07,east
3779,1794.0,2020-09-07,west
3780,1710.0,2020-09-08,north
3781,1536.0,2020-09-08,south
3782,1539.0,2020-09-08,east
3783,1512.0,2020-09-08,west
3784,1578.0,2020-09-09,north
3785,1575.0,2020-09-09,south
3786,1551.0,2020-09-09,east
3787,1650.0,2020-09-09,west
3788,1662.0,2020-09-10,north
3789,1767.0,2020-09-10,south
3790,1596.0,2020-09-10,east
3791,1710.0,2020-09-10,west
3792,1764.0,2020-09-11,north
3793,1722.0,2020-09-11,south
3794,1611.0,2020-09-11,east
3795,1656.0,2020-09-11,west
3796,1602.0,2020-09-12,north
3797,1686.0,2020-09-12,south
3798,1599.0,2020-09-12,east
3799,1800.0,2020-09-12,west
3800,1503.0,2020-09-13,north
3801,1554.0,2020-09-13,south
3802,1554.0,2020-09-13,east
3803,1575.0,2020-09-13,west
3804,1647.0,2020-09-14,north
3805,1776.0,2020-09-14,south
3806,1788.0,2020-09-14,east
3807,1791.0,2020-09-14,west
3808,1542.0,2020-09-15,north
3809,1782.0,2020-09-15,south
3810,1620.0,2020-09-15,east
3811,1641.0,2020-09-15,west
3812,1590.0,2020-09-16,north
3813,1734.0,2020-09-16,south
3814,1710.0,2020-09-16,east
3815,1641.0,2020-09-16,west
3816,1611.0,2020-09-17,north
3817,1581.0,2020-09-17,south
